Vendor,Batch,Assay_Plate_Barcode,sphering,dropout,value_95_replicating,Percent_Replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Size_MB,Size_MB_std,channel_names,brightfield_z_plane_used,feature_channels_found,num_features,n_columns,Percent_Matching,value_95_matching,cell_count
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,(),0.1753273668638774,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,,,1.0,water,no,2.0,3,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",434,3529,18.6046511627907,0.22246343041047933,368468
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,"('RNA',)",0.1736273758689958,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,,,1.0,water,no,2.0,3,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",377,2818,16.27906976744186,0.25140996887716827,368468
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,(),0.15704460897646802,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,,,1.0,water,no,2.0,3,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",420,3529,25.581395348837212,0.2094506411204554,403905
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,"('RNA',)",0.16703809472820597,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,1,,,1.0,water,no,2.0,3,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",400,2818,25.581395348837212,0.22429794977934442,403905
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,(),0.14976139383453227,60.0,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,12,,,1.0,water,no,2.0,3,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",382,3529,23.25581395348837,0.20146565044184,403600
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,"('RNA',)",0.1514324108401751,60.0,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,12,,,1.0,water,no,2.0,3,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",389,2818,23.25581395348837,0.20304485162327618,403600
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,(),0.1818285259542931,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,15.0,,1.0,water,yes,4.0,3,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",570,4264,20.930232558139537,0.25618675931120544,352472
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,"('RNA',)",0.18142539103174674,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,15.0,,1.0,water,yes,4.0,3,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",499,3529,20.930232558139537,0.25723639678510074,352472
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,(),0.13913474561057618,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,13.0,,1.0,water,yes,1.0,3,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",575,4264,18.6046511627907,0.19574610828358993,327204
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,"('RNA',)",0.1402527507461601,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,12,13.0,,1.0,water,yes,1.0,3,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",496,3529,18.6046511627907,0.18429950120331143,327204
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,(),0.1556654914946683,51.11111111111111,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,40,6,12,15.0,,1.0,water,yes,4.0,3,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",684,4264,18.6046511627907,0.1867242929038082,86955
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,"('RNA',)",0.1529756953031593,52.22222222222223,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,40,6,12,15.0,,1.0,water,yes,4.0,3,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",605,3529,16.27906976744186,0.1865804033249564,86955
MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,(),0.16056470966499886,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,1,,no,0.75,dry,,,4,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",518,4357,25.581395348837212,0.2168356912345641,505512
MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,"('RNA',)",0.16128000179490745,60.0,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,1,,no,0.75,dry,,,4,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",432,3592,25.581395348837212,0.21186447442980577,505512
MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,(),0.17693733851961366,62.22222222222222,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,1,,yes,0.75,dry,,,4,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",563,4357,18.6046511627907,0.2692708420054379,554863
MolDev,4siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,"('RNA',)",0.1946666104116822,60.0,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,1,,yes,0.75,dry,,,4,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",485,3592,16.27906976744186,0.2893511980283596,554863
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117061a,True,(),0.2382476906384745,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",355,2818,18.6046511627907,0.3492078048695575,1000889
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117061a,True,"('RNA',)",0.23038606167829634,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",355,2818,18.6046511627907,0.35135697401462235,1000889
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117062a,True,(),0.19994212093599684,50.0,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",381,2818,13.953488372093023,0.31082186015661506,992836
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117062a,True,"('RNA',)",0.19345587036045153,52.22222222222223,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",381,2818,13.953488372093023,0.32489964373120417,992836
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117063b,True,(),0.23231460198991324,51.11111111111111,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",374,2818,13.953488372093023,0.32095037157224526,1005237
Nikon,4siteSubSample_Scope1_Nikon_20X,BR00117063b,True,"('RNA',)",0.22547801985091961,52.22222222222223,JUMP-MOA_compound_platemap,Widefield,9,4.0,1,20,4,1,,,0.75,dry,,,4,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",374,2818,16.27906976744186,0.31386163118447685,1005237
Yokogawa_Japan,4siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,(),0.18044355553194216,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,10,,,0.75,dry,,,4,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",450,3529,20.930232558139537,0.2631773700970991,563579
Yokogawa_Japan,4siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,"('RNA',)",0.17795314827298608,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,10,,,0.75,dry,,,4,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",398,2818,25.581395348837212,0.2500572242672633,563579
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,(),0.18402797257283263,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,1,,,1.0,water,no,2.0,4,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",424,3529,18.6046511627907,0.2539478137325194,489988
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,"('RNA',)",0.18663878833025807,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,1,,,1.0,water,no,2.0,4,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",367,2818,16.27906976744186,0.2513742649899956,489988
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,(),0.1758158921517662,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,1,,,1.0,water,no,2.0,4,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",408,3529,23.25581395348837,0.23993084758890915,544244
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,"('RNA',)",0.1846548514147284,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,1,,,1.0,water,no,2.0,4,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",383,2818,23.25581395348837,0.24351103364358087,544244
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,(),0.157013585048346,60.0,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,,,1.0,water,no,2.0,4,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",374,3529,20.930232558139537,0.22676826796233623,543826
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,"('RNA',)",0.15584913275948256,60.0,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,5,12,,,1.0,water,no,2.0,4,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",369,2818,20.930232558139537,0.22781427393738077,543826
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,(),0.17985115170624164,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15.0,,1.0,water,yes,4.0,4,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",554,4264,20.930232558139537,0.2595237109185458,489099
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,"('RNA',)",0.1888925876600124,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,15.0,,1.0,water,yes,4.0,4,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",485,3529,20.930232558139537,0.27198658836869144,489099
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,(),0.1391615422172847,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,13.0,,1.0,water,yes,1.0,4,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",539,4264,18.6046511627907,0.18741873002471576,452567
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,"('RNA',)",0.13096484110377457,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,20,6,12,13.0,,1.0,water,yes,1.0,4,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",461,3529,20.930232558139537,0.1723652015247526,452567
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,(),0.1953541110182926,52.22222222222223,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,40,6,12,15.0,,1.0,water,yes,4.0,4,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",659,4264,20.930232558139537,0.23119402267644917,116595
Yokogawa_US,4siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,"('RNA',)",0.19042674046213956,53.333333333333336,JUMP-MOA_compound_platemap,Confocal,9,4.0,1,40,6,12,15.0,,1.0,water,yes,4.0,4,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",579,3529,18.6046511627907,0.2336389578460501,116595
